frame_id,gt_east,gt_north,gt_alt,gt_yaw,init_east,init_north,init_alt,init_yaw,refined_east,refined_north,refined_alt,refined_yaw,selected_method,init_xy_error_m,refined_xy_error_m,selected_xy_error_m,init_alt_error_m,refined_alt_error_m,selected_alt_error_m,init_yaw_error_deg,refined_yaw_error_deg,selected_yaw_error_deg,init_chamfer,refined_chamfer,gt_chamfer,init_overlap,refined_overlap,gt_overlap,feature_loss_initial,feature_loss_refined,feature_loss_drop,safe_gate_accepted,refine_success,renderer_backend_init,renderer_backend_refined,renderer_backend_gt,corrected_refined_downward_yaw,corrected_yaw_error_deg,elapsed_ms,raw_refined_yaw,raw_yaw_error_deg,renderer_fallback_gt,renderer_fallback_init,renderer_fallback_refined,selected_alt,selected_east,selected_north,selected_yaw
000020.jpg,254486.1941119357,3364570.4527881066,99.04,29.19999999999999,254483.17411780026,3364574.2243611068,97.778,30.333890999999994,254481.328846401,3364578.7926346427,97.69214655458927,-148.53165987578345,temporal_predicted,4.831679570647073,9.655249813857228,2.8228387344562216,1.2620000000000005,1.3478534454107347,0.5985609999999895,1.1338910000000055,177.73165987578344,0.20992599999999584,0.9344969987869263,0.9792560935020447,,0.8433147139927879,0.8248603549459096,,0.0036279632865140834,0.006447119172662497,-0.002819155886148413,True,True,prototype,prototype,,31.468340124216553,2.2683401242165644,108.25316300002896,-148.53165987578345,177.73165987578344,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',99.638561,254487.22266207958,3364567.8240045244,28.990073999999993
000021.jpg,254486.6819732777,3364571.3257170757,98.949,29.19999999999999,254490.58757483566,3364566.5267074187,98.647,26.58156600000001,254491.9214665221,3364560.337034389,98.54647646192461,-156.03208877848098,temporal_predicted,6.187424118118592,12.173883384093758,2.8228447358021604,0.3019999999999925,0.40252353807538555,0.5993519999999961,2.6184339999999793,174.76791122151906,0.20992599999999584,0.9541279077529907,0.9684984683990479,,0.8340078122250766,0.829380300524334,,0.005449602846056223,0.007677483061949412,-0.0022278802158931894,True,True,prototype,prototype,,23.967911221519017,5.232088778480971,117.4618260000102,-156.03208877848098,174.76791122151906,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',99.548352,254487.7105220793,3364568.696926524,28.990073999999993
000022.jpg,254487.1698342946,3364572.1986349765,98.853,29.19999999999999,254487.90199036128,3364576.7417608076,100.876,25.643771000000015,254483.7507828014,3364579.06038878,100.977993180044,-157.9084640654353,temporal_predicted,4.601743672001107,7.666392787708337,2.8228405475786227,2.0230000000000103,2.124993180044001,0.5986970000000014,3.5562289999999734,172.89153593456467,0.20992599999999584,0.9875261783599854,1.010286569595337,,0.8275916868257023,0.8200519131954868,,0.006375281761089961,0.009407645712296167,-0.0030323639512062064,True,True,prototype,prototype,,22.09153593456469,7.1084640654352995,112.26422400000047,-157.9084640654353,172.89153593456467,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',99.451697,254488.1983820797,3364569.5698485244,28.990073999999993
000023.jpg,254487.65768563029,3364573.0715531097,98.747,29.19999999999999,254485.93284718867,3364575.1821985436,100.326,30.04242099999999,254484.7914101151,3364577.606046631,100.2462530694902,-149.1147329922619,init,2.7257827861494097,5.3644353685915585,2.7257827861494097,1.5789999999999935,1.4992530694901944,1.5789999999999935,0.8424210000000016,178.3147329922619,0.8424210000000016,0.8774701952934265,0.9342074990272522,,0.8654976937431781,0.8441780219006373,,0.0022828292955333986,0.004401970266674955,-0.0021191409711415568,False,True,prototype,prototype,,30.885267007738094,1.685267007738105,120.54341800001112,-149.1147329922619,178.3147329922619,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',100.326,254485.93284718867,3364575.1821985436,30.04242099999999
000024.jpg,254488.14554675412,3364573.944482133,98.727,29.19999999999999,254485.90709415788,3364574.8358719144,98.711,28.792519,254486.2904776686,3364577.134285232,98.78714482393116,-151.6171692218531,init,2.4094077629936126,3.6900034043474177,2.4094077629936126,0.016000000000005343,0.060144823931153724,0.016000000000005343,0.40748099999999,179.18283077814692,0.40748099999999,0.8774460554122925,0.9171733856201172,,0.8731106088430569,0.8558588783726515,,0.001742110859292249,0.002758126317833861,-0.001016015458541612,False,True,prototype,prototype,,28.38283077814691,0.8171692218530779,123.66784699997879,-151.6171692218531,179.18283077814692,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',98.711,254485.90709415788,3364574.8358719144,28.792519
000025.jpg,254488.63340755538,3364574.8174000834,98.748,29.19999999999999,254486.42999527688,3364575.979178011,99.056,29.014031999999986,254486.34804248944,3364578.4094905052,99.07491594739258,-151.1685447085292,init,2.4909342869597335,4.257464865756972,2.4909342869597335,0.3079999999999927,0.32691594739257823,0.3079999999999927,0.18596800000000258,179.63145529147084,0.18596800000000258,0.8637592196464539,0.9128186702728271,,0.8703373208700723,0.8513420387680455,,0.0017045660060830414,0.0030242373274328807,-0.0013196713213498392,False,True,prototype,prototype,,28.831455291470803,0.3685447085291855,111.21245800001134,-151.1685447085292,179.63145529147084,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',99.056,254486.42999527688,3364575.979178011,29.014031999999986
000026.jpg,254489.12126853588,3364575.6903291424,98.767,29.19999999999999,254488.4562069574,3364571.835577877,98.281,31.612899,254491.8018401477,3364570.19804565,98.42178720515221,-145.97629755929955,temporal_predicted,3.9117022155153895,6.1115171705930065,2.4909318617514336,0.48599999999999,0.34521279484778233,0.30791600000000585,2.41289900000001,175.17629755929954,0.18596800000000258,0.9641966819763184,0.9925269484519958,,0.8339333696282116,0.8200242356123004,,0.00477364961989224,0.0074096669753392535,-0.002636017355447014,True,True,prototype,prototype,,34.02370244070045,4.823702440700458,115.14841700000034,-145.97629755929955,175.17629755929954,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',99.074916,254486.91785527713,3364576.852100011,29.014031999999986
000027.jpg,254489.60912919132,3364576.5632471307,98.764,29.19999999999999,254489.03745466477,3364572.2441506623,100.098,30.260531000000015,254492.5290211615,3364570.3844316998,100.14118784014136,-148.6822804157435,temporal_predicted,4.356765551135366,6.833998042681508,2.490934312603894,1.3340000000000032,1.3771878401413602,0.3077820000000031,1.0605310000000259,177.88228041574348,0.18596800000000258,0.9483323097229004,0.970737874507904,,0.8372347755419324,0.8306626857233715,,0.003410633459376792,0.004961239756084979,-0.0015506062967081866,True,True,prototype,prototype,,31.31771958425651,2.1177195842565197,127.61311000002706,-148.6822804157435,177.88228041574348,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',99.071782,254487.40571527687,3364577.7250220105,29.014031999999986
000028.jpg,254490.096989777,3364577.4361651368,98.712,29.19999999999999,254496.42125349495,3364577.623706178,98.25,26.304710999999998,254492.18229594236,3364572.2829559287,98.42884661071002,-156.5918432088473,init,6.327043797561451,5.55914264479481,6.327043797561451,0.4620000000000033,0.28315338928997846,0.4620000000000033,2.895288999999991,174.2081567911527,2.895288999999991,0.9729653596878052,0.9804425239562988,,0.8313223213497041,0.8269057503754086,,0.005361479241400957,0.00803048194696506,-0.002669002705564102,False,True,prototype,prototype,,23.40815679115269,5.791843208847297,119.22255799998993,-156.5918432088473,174.2081567911527,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',98.25,254496.42125349495,3364577.623706178,26.304710999999998
000029.jpg,254490.5848505393,3364578.309094248,98.79,29.19999999999999,254494.55635870708,3364586.0176285086,97.969,27.905824999999993,254485.69829898683,3364587.1444722707,98.05990332085639,-153.38939402197562,init,8.671469170548388,10.096647507067544,8.671469170548388,0.8210000000000122,0.7300966791436139,0.8210000000000122,1.2941749999999956,177.41060597802436,1.2941749999999956,0.9849799275398254,1.0028115510940552,,0.8274287930062042,0.8189685561195713,,0.0060715243841211,0.006238685610393683,-0.000167161226272583,False,True,prototype,prototype,,26.61060597802438,2.5893940219756075,114.7388339999793,-153.38939402197562,177.41060597802436,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',97.969,254494.55635870708,3364586.0176285086,27.905824999999993
