frame_id,gt_east,gt_north,gt_alt,gt_yaw,init_east,init_north,init_alt,init_yaw,refined_east,refined_north,refined_alt,refined_yaw,selected_method,init_xy_error_m,refined_xy_error_m,selected_xy_error_m,init_alt_error_m,refined_alt_error_m,selected_alt_error_m,init_yaw_error_deg,refined_yaw_error_deg,selected_yaw_error_deg,init_chamfer,refined_chamfer,gt_chamfer,init_overlap,refined_overlap,gt_overlap,feature_loss_initial,feature_loss_refined,feature_loss_drop,safe_gate_accepted,refine_success,renderer_backend_init,renderer_backend_refined,renderer_backend_gt,alt,chamfer,east,final_gate_pass,method,north,overlap,pose_gate_pass,pose_gate_reason,score,selected,temporal_gate_pass,temporal_gate_reason,visual_gate_pass,visual_gate_reason,xy_error_m,yaw,yaw_error_deg
000008.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.00360284559429,0.9129374027252197,254478.04658789892,False,raw_refined_full,3364563.413766805,0.8546055202301872,False,pose_yaw_jump,8.804762662384586,False,False,temporal_xy,True,ok,4.130996306517921,-152.0021920438614,178.79780795613863
000008.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.00360284559429,0.9078248143196106,254478.04658789892,False,refined_corrected_yaw,3364563.413766805,0.8546588043053532,True,ok,1.631648873526248,False,False,temporal_xy,True,ok,4.130996306517921,27.997807956138587,1.2021920438614018
000008.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.813,0.9078248143196106,254478.04658789892,False,refined_freeze_alt_corrected_yaw,3364563.413766805,0.8546588043053532,True,ok,1.6278368166143622,False,False,temporal_xy,True,ok,4.130996306517921,27.997807956138587,1.2021920438614018
000008.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.813,0.9102986454963684,254478.04658789892,False,refined_freeze_alt_init_yaw,3364563.413766805,0.8528116230329296,True,ok,1.6085240170486101,False,False,temporal_xy,True,ok,4.130996306517921,28.59997899999999,0.6000209999999981
000008.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.66520499999999,0.868973433971405,254479.44588971205,True,temporal_predicted,3364558.395579037,0.8909097367766686,True,ok,1.3022197345986688,False,True,ok,True,ok,1.8172127978015253,29.087871000000007,0.11212899999998172
000009.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.9,0.9382580518722534,254482.4616538305,True,init,3364563.9792714324,0.842282648973902,True,disabled,1.3952358628237493,False,True,disabled,True,init,3.529623677223757,27.572969,1.6270309999999881
000009.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0614648712799,0.9782610535621643,254478.50217864863,False,raw_refined_full,3364564.336195527,0.8291542411462652,False,pose_yaw_jump,8.678892825986532,False,False,temporal_xy,True,ok,4.190092570842369,-154.0521995669284,176.74780043307157
000009.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0614648712799,0.9823005199432373,254478.50217864863,False,refined_corrected_yaw,3364564.336195527,0.8297012581390835,True,ok,1.621416648126661,False,False,temporal_xy,True,ok,4.190092570842369,25.947800433071592,3.2521995669283967
000009.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.9,0.9822837114334106,254478.50217864863,False,refined_freeze_alt_corrected_yaw,3364564.3361955276,0.8297012581390835,True,ok,1.6181694361348047,False,False,temporal_xy,True,ok,4.190092571229731,25.947800433071592,3.2521995669283967
000009.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.9,0.9382979273796082,254478.50217864863,False,refined_freeze_alt_init_yaw,3364564.3361955276,0.8429884773517319,True,ok,1.4929952114366907,False,False,temporal_xy,True,ok,4.190092571229731,27.572969,1.6270309999999881
