frame_id,gt_east,gt_north,gt_alt,gt_yaw,init_east,init_north,init_alt,init_yaw,refined_east,refined_north,refined_alt,refined_yaw,selected_method,init_xy_error_m,refined_xy_error_m,selected_xy_error_m,init_alt_error_m,refined_alt_error_m,selected_alt_error_m,init_yaw_error_deg,refined_yaw_error_deg,selected_yaw_error_deg,init_chamfer,refined_chamfer,gt_chamfer,init_overlap,refined_overlap,gt_overlap,feature_loss_initial,feature_loss_refined,feature_loss_drop,safe_gate_accepted,refine_success,renderer_backend_init,renderer_backend_refined,renderer_backend_gt,elapsed_ms,renderer_fallback_gt,renderer_fallback_init,renderer_fallback_refined
000010.jpg,254481.3155152743,3364561.723565482,108.129,29.19999999999999,254482.3584690805,3364562.4662049846,109.227,26.63083800000001,254480.8130031875,3364561.73289938,109.47515971306711,-155.93831015822465,init,1.2803382648970303,0.5025987654412859,1.2803382648970303,1.097999999999999,1.3461597130671095,1.097999999999999,2.5691619999999773,174.8616898417754,2.5691619999999773,0.9684820771217346,0.9942028522491455,,0.833268564968558,0.8240479050378011,,0.004738158313557506,0.007779757647464673,-0.0030415993339071674,False,True,prototype,prototype,,115.49664700001472,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000011.jpg,254481.8033773379,3364562.5964942747,108.228,29.19999999999999,254479.81853938298,3364560.08198679,106.494,29.452868999999993,254482.65695185823,3364559.959893377,106.66974321659654,-150.2926062071266,refined,3.203487099633923,2.7713270747469387,2.7713270747469387,1.7339999999999947,1.5582567834034506,1.5582567834034506,0.252869000000004,179.49260620712658,179.49260620712658,0.9296947121620178,0.8828308582305908,,0.8377056705034955,0.8758032624814631,,0.0023842258378863335,0.002000278220900024,0.00038394761698630963,True,True,prototype,prototype,,117.30319800000188,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000012.jpg,254482.2912294676,3364563.4694122127,108.417,29.19999999999999,254483.8746456505,3364561.253041241,109.803,30.843849000000006,254484.68366598964,3364558.7668693517,109.8202995005995,-147.51466144839605,init,2.723877216987456,5.27614081231845,2.723877216987456,1.3859999999999957,1.403299500599502,1.3859999999999957,1.6438490000000172,176.71466144839604,1.6438490000000172,0.9326409697532654,0.9850492477416992,,0.843853175373859,0.8239905365560832,,0.003388788551092148,0.005905943068986137,-0.0025171545178939896,False,True,prototype,prototype,,119.79709999999955,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000013.jpg,254482.77909138665,3364564.3423410403,108.25,29.19999999999999,254484.66122530203,3364565.547452807,109.206,26.536040000000014,254482.31896572388,3364564.422049815,109.46356323547661,-156.12410340867686,init,2.2348875689085874,0.4669787085926093,2.2348875689085874,0.9560000000000031,1.213563235476613,0.9560000000000031,2.6639599999999746,174.67589659132318,2.6639599999999746,0.9625040888786316,0.986786961555481,,0.8339515331355094,0.8264801469549244,,0.004945076924438278,0.008000984787940979,-0.003055907863502701,False,True,prototype,prototype,,113.91901700000062,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000014.jpg,254483.26695298447,3364565.2152587976,108.18,29.19999999999999,254485.1087452324,3364567.0235949475,106.413,29.894059999999996,254482.20907132854,3364566.0930163874,106.72596242371947,-149.40934268227116,init,2.5811389570430356,1.3746170319031228,2.5811389570430356,1.7670000000000101,1.454037576280541,1.7670000000000101,0.6940600000000074,178.60934268227115,0.6940600000000074,0.8819584250450134,0.9198095798492432,,0.8640974710034406,0.8490405419785053,,0.0023416741557108858,0.0027590825532873473,-0.0004174083975764615,False,True,prototype,prototype,,124.60115900000801,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000015.jpg,254483.75481450863,3364566.0881765727,108.223,29.19999999999999,254483.00355278433,3364568.43274937,107.784,29.16351800000001,254481.07455822304,3364569.9132885365,108.17563743237406,-150.8768458386603,init,2.4619942690420635,4.670680388544645,2.4619942690420635,0.43899999999999295,0.04736256762593882,0.43899999999999295,0.03648199999997814,179.9231541613397,0.03648199999997814,0.8748925924301147,0.9362611770629883,,0.8677986444507201,0.8473242022027676,,0.0017106530819243442,0.003129245053666333,-0.001418591971741989,False,True,prototype,prototype,,130.43010500001628,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000016.jpg,254484.24267621207,3364566.9611054524,105.565,29.19999999999999,254485.271222078,3364564.332316524,106.164,28.990073999999993,254486.517429854,3364561.7816606015,106.62513922061771,-151.2268068641954,init,2.822842154450397,5.656956168719721,2.822842154450397,0.5990000000000038,1.0601392206177138,0.5990000000000038,0.20992599999999584,179.57319313580462,0.20992599999999584,0.8801686763763428,0.9378830194473267,,0.8590912303017455,0.838880644477422,,0.0020108479948248714,0.004127538704778999,-0.0021166907099541277,False,True,prototype,prototype,,132.98934700000586,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000017.jpg,254484.73052797906,3364567.8340234812,104.692,29.19999999999999,254486.20797691398,3364566.2685146267,105.778,30.410404,254486.39774346087,3364563.932079611,106.2624234482646,-148.37388164147583,init,2.1525968802951216,4.243203203969463,2.1525968802951216,1.0860000000000127,1.5704234482646058,1.0860000000000127,1.2104040000000111,177.57388164147582,1.2104040000000111,0.9011416435241699,0.9635558128356934,,0.8591457162052262,0.8346946713341112,,0.0025680806526603797,0.004805353780587514,-0.0022372731279271343,False,True,prototype,prototype,,117.31554200000005,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000018.jpg,254485.2183895379,3364568.7069523972,98.985,29.19999999999999,254484.68431592503,3364570.60282092,100.245,32.782351000000006,254482.89049986482,3364571.777077263,100.06880514044315,-143.63969584753633,init,1.9696578583330149,3.8528868427150087,1.9696578583330149,1.2600000000000051,1.0838051404431468,1.2600000000000051,3.582351000000017,172.83969584753632,3.582351000000017,0.9773531556129456,0.9960343837738037,,0.8255221644487529,0.8191063717282101,,0.006208625001211961,0.008703417610377073,-0.0024947926091651125,False,True,prototype,prototype,,117.13351399998828,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000019.jpg,254485.70625077296,3364569.579870243,99.026,29.19999999999999,254480.98551870402,3364572.22926911,99.491,29.01227800000001,254480.99481055271,3364577.4280480957,99.5738013619557,-151.18188187943133,refined,5.4133746982210145,9.15377324137768,9.15377324137768,0.4650000000000034,0.5478013619557061,0.5478013619557061,0.18772199999997952,179.61811812056868,179.61811812056868,0.9694787859916687,0.9675536155700684,,0.8267564454682378,0.8332772215823514,,0.0036342061745623746,0.005790875526145101,-0.002156669351582726,True,True,prototype,prototype,,133.2353669999975,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000020.jpg,254486.1941119357,3364570.4527881066,99.04,29.19999999999999,254483.17411780026,3364574.2243611068,97.778,30.333890999999994,254481.32884874984,3364578.792621199,97.6921167531982,-148.5316593376885,init,4.831679570647073,9.65523701817068,4.831679570647073,1.2620000000000005,1.3478832468017998,1.2620000000000005,1.1338910000000055,177.73165933768848,1.1338910000000055,0.9344969987869263,0.9792920351028442,,0.8433147139927879,0.824878031535035,,0.0036279632865140834,0.006447119017442067,-0.0028191557309279838,False,True,prototype,prototype,,112.5965790000123,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000021.jpg,254486.6819732777,3364571.3257170757,98.949,29.19999999999999,254490.58757483566,3364566.5267074187,98.647,26.58156600000001,254491.9214483319,3364560.337043011,98.54641657602042,-156.0320878846765,init,6.187424118118592,12.173867772500197,6.187424118118592,0.3019999999999925,0.40258342397957847,0.3019999999999925,2.6184339999999793,174.7679121153235,2.6184339999999793,0.9541279077529907,0.9685297608375549,,0.8340078122250766,0.8294154907273815,,0.005449602846056223,0.007677393189320962,-0.002227790343264739,False,True,prototype,prototype,,115.6119010000225,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000022.jpg,254487.1698342946,3364572.1986349765,98.853,29.19999999999999,254487.90199036128,3364576.7417608076,100.876,25.643771000000015,254483.75077631942,3364579.060374737,100.97802321705967,-157.90846484764535,init,4.601743672001107,7.666383109080751,4.601743672001107,2.0230000000000103,2.1250232170596774,2.0230000000000103,3.5562289999999734,172.89153515235466,3.5562289999999734,0.9875261783599854,1.0102118253707886,,0.8275916868257023,0.8200872282944573,,0.006375281761089961,0.0094076469540596,-0.00303236519296964,False,True,prototype,prototype,,111.14384500001506,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000023.jpg,254487.65768563029,3364573.0715531097,98.747,29.19999999999999,254485.93284718867,3364575.1821985436,100.326,30.04242099999999,254484.7914366029,3364577.606055741,100.24622308183461,-149.11473470785853,init,2.7257827861494097,5.36442891668419,2.7257827861494097,1.5789999999999935,1.4992230818346144,1.5789999999999935,0.8424210000000016,178.31473470785852,0.8424210000000016,0.8774701952934265,0.9332327246665955,,0.8654976937431781,0.8444068870814408,,0.0022828292955333986,0.0044020461694647866,-0.002119216873931388,False,True,prototype,prototype,,142.4218489999589,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000024.jpg,254488.14554675412,3364573.944482133,98.727,29.19999999999999,254485.90709415788,3364574.8358719144,98.711,28.792519,254486.290447789,3364577.1342483535,98.7871441245079,-151.61717049018318,init,2.4094077629936126,3.6899865465049797,2.4094077629936126,0.016000000000005343,0.06014412450790019,0.016000000000005343,0.40748099999999,179.18282950981683,0.40748099999999,0.8774460554122925,0.9174599647521973,,0.8731106088430569,0.855805904788812,,0.001742110859292249,0.0027580754443382225,-0.0010159645850459735,False,True,prototype,prototype,,128.72392500003116,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000025.jpg,254488.63340755538,3364574.8174000834,98.748,29.19999999999999,254486.42999527688,3364575.979178011,99.056,29.014031999999986,254486.34803542538,3364578.4094847096,99.07494575437158,-151.16854439426874,init,2.4909342869597335,4.257463767823723,2.4909342869597335,0.3079999999999927,0.3269457543715788,0.3079999999999927,0.18596800000000258,179.63145560573128,0.18596800000000258,0.8637592196464539,0.9126954674720764,,0.8703373208700723,0.8513950488576326,,0.0017045660060830414,0.0030242315648744502,-0.0013196655587914088,False,True,prototype,prototype,,119.70614099999466,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000026.jpg,254489.12126853588,3364575.6903291424,98.767,29.19999999999999,254488.4562069574,3364571.835577877,98.281,31.612899,254491.80186450144,3364570.1980604427,98.42175648268312,-145.97629868703808,init,3.9117022155153895,6.111514558613466,3.9117022155153895,0.48599999999999,0.34524351731687375,0.48599999999999,2.41289900000001,175.17629868703807,2.41289900000001,0.9641966819763184,0.9925292134284973,,0.8339333696282116,0.8199188633849072,,0.00477364961989224,0.007409687930097182,-0.0026360383102049427,False,True,prototype,prototype,,121.67787499998894,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000027.jpg,254489.60912919132,3364576.5632471307,98.764,29.19999999999999,254489.03745466477,3364572.2441506623,100.098,30.260531000000015,254492.5290090772,3364570.3844436086,100.14115814026445,-148.6822794944148,init,4.356765551135366,6.8339821124439455,4.356765551135366,1.3340000000000032,1.3771581402644557,1.3340000000000032,1.0605310000000259,177.88227949441477,1.0605310000000259,0.9483323097229004,0.9708126783370972,,0.8372347755419324,0.830680352631486,,0.003410633459376792,0.004961248952895403,-0.001550615493518611,False,True,prototype,prototype,,111.06318200000942,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000028.jpg,254490.096989777,3364577.4361651368,98.712,29.19999999999999,254496.42125349495,3364577.623706178,98.25,26.304710999999998,254492.1823166694,3364572.282960939,98.42881659418344,-156.59184178798773,init,6.327043797561451,5.559145775175418,6.327043797561451,0.4620000000000033,0.2831834058165583,0.4620000000000033,2.895288999999991,174.20815821201228,2.895288999999991,0.9729653596878052,0.9804813265800476,,0.8313223213497041,0.8269057503754086,,0.005361479241400957,0.008030468598008156,-0.0026689893566071987,False,True,prototype,prototype,,124.65395399999579,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000029.jpg,254490.5848505393,3364578.309094248,98.79,29.19999999999999,254494.55635870708,3364586.0176285086,97.969,27.905824999999993,254485.69827769205,3364587.144465029,98.059874095954,-153.38939617756972,init,8.671469170548388,10.096651475987215,8.671469170548388,0.8210000000000122,0.7301259040460053,0.8210000000000122,1.2941749999999956,177.4106038224303,1.2941749999999956,0.9849799275398254,1.0027514696121216,,0.8274287930062042,0.8190214326001128,,0.0060715243841211,0.006238588442405065,-0.00016706405828396421,False,True,prototype,prototype,,124.38290399995822,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000030.jpg,254491.07271098028,3364579.1820122893,99.143,29.19999999999999,254492.86127000826,3364576.6909749797,98.873,28.500325000000004,254493.37947600245,3364573.326939268,99.01478204037994,-152.2046183318035,init,3.066628486555273,6.293095021668985,3.066628486555273,0.269999999999996,0.12821795962005922,0.269999999999996,0.699674999999985,178.59538166819652,0.699674999999985,0.8890638947486877,0.9622024893760681,,0.8628893492994346,0.833356744039049,,0.0023617190696919956,0.00482746830675751,-0.002465749237065514,False,True,prototype,prototype,,112.3124480000115,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000031.jpg,254491.56057134792,3364580.0549303493,100.06,29.19999999999999,254492.1364406346,3364583.339386812,100.082,31.03782000000001,254488.5604901387,3364584.0154773793,100.09159699361771,-147.13289915021764,init,3.3345583950605704,4.968543049872783,3.3345583950605704,0.02199999999999136,0.03159699361771118,0.02199999999999136,1.837820000000022,176.33289915021763,1.837820000000022,0.9416055679321289,0.9809698462486267,,0.8409199216336904,0.8264115643256791,,0.004129876305038731,0.006250377589215835,-0.002120501284177104,False,True,prototype,prototype,,133.56914600001346,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000032.jpg,254492.0484222808,3364580.9278597296,100.365,29.19999999999999,254490.78875752963,3364581.91125158,98.227,26.300104000000005,254490.4240839952,3364583.3905582502,98.55814510490745,-156.5903208800136,init,1.5980659612311043,2.9501455675155133,1.5980659612311043,2.137999999999991,1.8068548950925418,2.137999999999991,2.899895999999984,174.2096791199864,2.899895999999984,0.9845866560935974,1.0129042863845825,,0.8274647887323944,0.822112676056338,,0.005509958136826754,0.008421712399770817,-0.002911754262944063,False,True,prototype,prototype,,122.06918999999061,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000033.jpg,254492.53628250488,3364581.800777825,100.6,29.19999999999999,254494.92402733798,3364580.030330129,101.18,30.284689000000014,254495.04043912268,3364576.6016095406,101.54360836651176,-148.62594679926795,init,2.972509113967172,5.770801609500465,2.972509113967172,0.5800000000000125,0.9436083665117678,0.5800000000000125,1.0846890000000258,177.82594679926794,1.0846890000000258,0.8794280290603638,0.9561247229576111,,0.8617053117132344,0.8363703586330745,,0.0026838199119083583,0.0048540392114470405,-0.002170219299538682,False,True,prototype,prototype,,118.20202500001642,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000034.jpg,254493.02414265557,3364582.6736959373,102.523,29.19999999999999,254496.99098011493,3364585.1092775986,103.54,28.97665699999999,254492.5009077661,3364582.8323795404,103.67348677385598,-151.24581360154585,refined,4.654874590987484,0.5467679905276859,0.5467679905276859,1.0170000000000101,1.150486773855988,1.150486773855988,0.22334299999999985,179.55418639845414,179.55418639845414,0.9607400298118591,0.7350350022315979,,0.8341817413206982,0.9337889489722228,,0.0031497655048345528,0.0008454287696319321,0.0023043367352026207,True,True,prototype,prototype,,112.45131200001879,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000035.jpg,254493.51200298526,3364583.546625154,109.709,29.19999999999999,254491.4171550231,3364581.3519457392,109.221,26.940341999999987,254494.45322451345,3364581.503489282,109.29382867179811,-155.32770720203192,init,3.0339752336628685,2.2495115374314913,3.0339752336628685,0.48799999999999955,0.4151713282018932,0.48799999999999955,2.2596580000000017,175.47229279796807,2.2596580000000017,0.9711259603500366,0.9873462915420532,,0.8324104119638827,0.8305410553047404,,0.00483383455624183,0.007220528709391753,-0.0023866941531499233,False,True,prototype,prototype,,115.11417099995924,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000036.jpg,254493.9998629914,3364584.419543303,109.246,29.19999999999999,254492.35753232913,3364584.1418327345,109.498,28.52221800000001,254493.4271537855,3364585.199733455,109.55198682006449,-152.15264904069753,init,1.6656449694115103,0.9678287596260403,1.6656449694115103,0.25200000000000955,0.30598682006448996,0.25200000000000955,0.6777819999999792,178.64735095930246,0.6777819999999792,0.8596808910369873,0.9121083617210388,,0.8784586027774833,0.8551892293013887,,0.0017298431678985555,0.0027584900769094625,-0.001028646909010907,False,True,prototype,prototype,,116.3006399999631,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000037.jpg,254494.4877231754,3364585.2924725553,108.735,29.19999999999999,254488.71667938455,3364585.0756172,108.96,31.36895100000001,254491.3540560878,3364589.9607871175,109.1842275224626,-146.46323163945866,init,5.775116681156617,5.62254659984959,5.775116681156617,0.22499999999999432,0.449227522462607,0.22499999999999432,2.168951000000021,175.66323163945864,2.168951000000021,0.9519370794296265,0.9857593774795532,,0.8364881759433713,0.824760965645965,,0.004525828718518217,0.0070347848037878675,-0.0025089560852696504,False,True,prototype,prototype,,110.35612699998865,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000038.jpg,254494.97558303815,3364586.1653907383,108.295,29.19999999999999,254496.70917623877,3364584.234702948,107.571,33.221194999999994,254497.5013562764,3364581.5614822456,107.53141676541418,-142.7591089386968,init,2.5947833683667025,5.251238316850169,2.5947833683667025,0.7240000000000038,0.7635832345858233,0.7240000000000038,4.021195000000006,171.9591089386968,4.021195000000006,0.9825019836425781,0.996526300907135,,0.8245932558918404,0.8214380144894325,,0.006836351162443559,0.009377541486173868,-0.0025411903237303095,False,True,prototype,prototype,,112.185855000007,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000039.jpg,254495.46344282592,3364587.03830894,108.283,29.19999999999999,254497.73336219703,3364592.5326271076,110.412,27.56383299999999,254491.8040171154,3364593.9208548,110.39918140228838,-154.07248648818697,init,5.944751136847968,7.794923607447732,5.944751136847968,2.129000000000005,2.116181402288376,2.129000000000005,1.6361670000000004,176.72751351181307,1.6361670000000004,0.9719345569610596,0.9983941912651062,,0.8320267567998018,0.8223822753897609,,0.004761276533827186,0.006296379879737894,-0.0015351033459107084,False,True,prototype,prototype,,124.04515500003299,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000040.jpg,254495.95130279433,3364587.911238245,108.271,29.19999999999999,254497.10711519374,3364589.285735573,108.831,30.283804000000003,254495.08561022527,3364588.9262955133,108.82070872094482,-148.62753723323823,init,1.7958689281700833,1.3340782891646221,1.7958689281700833,0.5600000000000023,0.549708720944821,0.5600000000000023,1.0838040000000149,177.82753723323822,1.0838040000000149,0.8899040818214417,0.9409524202346802,,0.8622120625989098,0.8419553367328996,,0.002561702082554499,0.004185643047094345,-0.001623940964539846,False,True,prototype,prototype,,126.68645200000128,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000041.jpg,254496.43916243885,3364588.7841564827,108.26,29.19999999999999,254497.0453270637,3364589.3065422764,106.758,28.86919800000001,254496.18602318538,3364588.813091759,106.9047357365489,-151.46126111710848,init,0.800201518323074,0.254787621110876,0.800201518323074,1.5020000000000095,1.3552642634511045,1.5020000000000095,0.33080199999997717,179.33873888289156,0.33080199999997717,0.6982875466346741,0.7859452962875366,,0.9456874678400965,0.9092425344665448,,0.000734604875712345,0.001289733995993932,-0.000555129120281587,False,True,prototype,prototype,,115.93046899997717,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000042.jpg,254496.92702201233,3364589.6570747383,108.246,29.19999999999999,254494.68416327782,3364590.035344064,107.778,30.43704199999999,254495.27073222285,3364591.9812750733,107.8343626363203,-148.32577285066105,init,2.274533575383041,2.853980214322826,2.274533575383041,0.4679999999999893,0.41163736367970216,0.4679999999999893,1.2370420000000024,177.52577285066104,1.2370420000000024,0.9056333899497986,0.9497657418251038,,0.8569132400734775,0.8382789317507419,,0.0025987248518504202,0.004798661374176542,-0.002199936522326122,False,True,prototype,prototype,,125.13837299997022,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000043.jpg,254497.4148817626,3364590.5300040958,108.195,29.19999999999999,254499.87211059433,3364591.456081738,108.511,29.38589300000001,254497.2817505131,3364589.371038334,108.82829763554037,-150.43305117275625,refined,2.6259461782954245,1.166587144863437,1.166587144863437,0.3160000000000025,0.633297635540373,0.633297635540373,0.1858930000000214,179.63305117275624,179.63305117275624,0.869205892086029,0.7461316585540771,,0.8652875348607336,0.9187171250044127,,0.001795277154694001,0.0009965555121501286,0.0007987216425438723,True,True,prototype,prototype,,106.16993999997248,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000044.jpg,254497.90274119028,3364591.402922387,108.131,29.19999999999999,254496.55934769177,3364590.9094133656,107.635,29.975974000000008,254497.36693688194,3364591.4673994924,107.96591711603105,-149.24411445151623,init,1.4311733807480536,0.5396698564726219,1.4311733807480536,0.4959999999999951,0.16508288396894955,0.4959999999999951,0.7759740000000193,178.4441144515162,0.7759740000000193,0.8247736692428589,0.9198570251464844,,0.8871346164023497,0.8495598638135727,,0.001687987707555294,0.0030780133480827012,-0.0013900256405274072,False,True,prototype,prototype,,126.5602299999955,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000045.jpg,254498.3906005469,3364592.275840694,107.985,29.19999999999999,254498.43294668294,3364594.019718475,106.657,30.975558000000007,254496.47893779996,3364594.274469626,107.00929870922118,-147.24960519385354,init,1.744391845490635,2.76567750580272,1.744391845490635,1.328000000000003,0.9757012907788152,1.328000000000003,1.775558000000018,176.44960519385353,1.775558000000018,0.9292885065078735,0.9767733812332153,,0.8458862994350282,0.8291666666666667,,0.00370428249395142,0.006181947498892744,-0.0024776650049413242,False,True,prototype,prototype,,110.91668599999593,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
